"Rv0001"	9.93814580390264	10.0522030800141	9.9287678143553	9.98347025214787	10.1394193496127	10.2890074428168	10.6225842766702	10.4953714561613	10.1184466622388	9.9393224528295	9.95390827228917	10.0423922567897	10.2446304039922	10.1708706514825	10.1359758265011	10.2778738265894	10.0870708295146	10.1567973902794	9.51336640299598	9.81790003889608	9.8806058577364	9.82457685189757	10.1036615307575	10.2369451999006	9.9628981297133	10.0841175541107	9.97276481436444
"Rv0002"	8.43128389157169	8.4410817272923	8.39303422365668	8.79106661654241	8.73599997769184	8.60865362962049	8.58656085078318	8.6395392794562	8.34586918700942	8.36463907150011	8.3705079978474	8.40011386193746	8.64333879376049	8.35309219290355	8.16847646645442	8.33375589987859	8.33508536385038	8.29535338828172	7.98753067340982	8.19233439944882	8.2518004569185	8.57067538767488	8.46412134067978	8.32418579938069	8.1751558113816	8.18306912280528	8.19908615990858
"Rv0003"	6.77380414550211	7.04389749110139	6.79835748747812	6.89103144466116	7.11029283384847	7.14235866795252	7.51815933660308	7.52738016834887	6.5874801052346	6.90489995345877	6.82991868914481	6.96676026295543	7.14351559382678	6.95980559005931	6.96097148989514	6.51570882295516	6.57583677538232	6.78574684260614	6.66629418445342	6.73721347706243	6.73601375939033	6.7918281794621	6.93581770921647	7.09551190940292	6.38426780882584	6.48553548033522	6.66681180225665
"Rv0004"	5.98842430349005	5.99957227913285	5.96190009354327	5.72614696573768	5.70133705323473	5.94604300390433	5.83091183673998	5.95809794455413	5.63069587023846	5.96616181924765	6.04342464786825	5.98552177205367	5.89264107712097	5.88382648110164	5.94171115341431	5.71042453730664	5.69182664406063	5.81202509773968	5.80412120114357	5.95908877450585	5.83301760170245	5.63483649316329	5.80407001516622	5.95310726523602	5.64595283088158	5.67063501325732	5.62093030963896
"Rv0005"	10.8444020587008	10.7972700372112	10.8393566145918	10.5348266743764	10.6182776783525	10.7730349987604	11.2129077139848	11.1950052240608	10.9314196298394	11.1425249569975	10.9345713497878	10.9179050233864	10.4031527255358	10.4754996219372	10.6756183348456	11.0938972552643	10.9769236805081	10.9754494067141	11.0798922394777	11.0796645294726	10.9815451507422	10.1656502079972	10.4363090313282	10.6079441309456	10.8779591435572	10.9909249334769	10.9890839733231
"Rv0006"	10.763406601938	10.7248725897204	10.7589683386341	10.386312070469	10.4917744515485	10.6537715684312	10.9433903913566	10.9409680367774	10.7025727339124	10.8765032057395	10.7759789151448	10.7338841646163	10.3432239471796	10.425978733192	10.554350583433	10.7254514889285	10.6998364088775	10.7689814141434	10.855474490841	10.8539554478843	10.7937648627938	10.1630311341057	10.3623238178465	10.5135276385305	10.6405353713684	10.7476659719839	10.8240800713907
"Rv0007"	8.57253025284855	8.57923509695611	8.60220815394058	8.29077669159206	8.34778339902294	8.34217650756892	8.54314487046238	8.56814191280245	8.32097396637756	8.58544821145069	8.60439651788649	8.55164552311888	8.11645647622857	8.27700460054876	8.35743005021106	8.45127891978074	8.48594627053905	8.58859920116904	8.47176010497845	8.51057588128339	8.49699794953205	8.21919464382585	8.23273608971014	8.40873624075527	8.50227560081248	8.52384842725202	8.54210462104534
"Rv0008c"	5.57122806114186	5.58812978607515	5.50363999336925	5.77511340752939	5.67366904365026	5.6058421030768	5.30125791810829	5.25225854167156	5.49961171799521	5.4170763257515	5.54486114612725	5.54441760366448	5.68071315113316	5.64666970565494	5.51416372099403	5.46392687537144	5.586830565977	5.53265930647613	5.17362694115672	5.41567415097729	5.39664231616901	5.83025701545328	5.64955118832516	5.50963222085566	5.63449240075834	5.43454950646423	5.34327246684005
"Rv0009"	9.21920845688097	9.22052251367714	9.12859884062552	9.4850074597435	9.70548072964637	9.81792319111446	9.58297331367044	9.39468401898472	9.19837438634319	9.14871046254673	9.10020531411318	9.13296885410058	9.23273059143169	9.40700670421202	9.32182201713569	9.53555231919731	9.35547157497825	9.26982518770506	8.86691937908004	9.17519576392693	9.28410576405146	9.3711873659836	9.55037516416935	9.49952132136646	9.19762198134626	9.23004339774799	9.03057512617264
"Rv000X1"	3.55749194684249	3.1438376134489	3.71664286648415	3.35027077144357	3.18884851124292	3.30586236505143	3.8281352298506	3.40636168604291	3.17008601030551	3.75729464996728	3.29926073446289	3.25238819613203	3.02374255477526	3.39945468853055	3.09947350357667	3.9925826849624	3.65605950535432	3.06972646100999	4.65940692872828	4.27582549982071	4.33904387816378	2.8553208291163	3.40489395478796	3.41649870044978	5.14565147875373	4.21839011131474	4.62200602824519
"Rv000X2"	1.07517853044007	0.0248466597811757	1.14363533359169	0.0727780709960621	-0.394121763311351	-0.0973499407506411	1.63876593628298	1.10805802092212	0.344153019529513	0.481709259249629	0.514099964738815	-0.355894811507966	0.169615713365746	1.40144691469744	0.964202875781633	1.48846034880011	0.124696493845224	0.134588288000602	2.30166738273889	1.19368299233951	1.86111347484572	0.0262607483568333	0.315846343753571	0.985104623334817	2.34465931594132	1.92302024494953	2.5562530955073
"Rv0010c"	7.94989604825163	8.07560306471379	8.0460368199044	7.56176451412953	7.8060351882685	8.15833884878429	8.2596715771005	8.2833674287856	8.13587098271091	8.02089352095053	8.05887426911021	8.01952762197535	8.03059203995879	8.10225305626443	8.28176331871387	8.14678426303551	8.09059975380311	8.05895003849406	7.60087566232658	7.85617162229343	7.90489919644709	7.20619769788783	7.84820434039625	8.15162738677364	8.10496562067891	8.06908152565894	8.01100049141077
"Rv0011c"	7.23453496882494	7.1726792055379	7.27739010879491	6.88730783803192	6.96849958599979	7.42007987262647	8.12882374017737	7.84652340221462	7.31516243943409	7.57230421032294	7.41250233451456	7.35398365089436	7.0390712832808	7.37533735189464	7.42777737339513	7.59606786257567	7.44890781060032	7.49026736506293	7.2137583474811	7.32615139179732	7.21299458765316	7.01274445394753	7.22206332644723	7.45772473473764	7.40218676685003	7.39370564002303	7.26138636104581
"Rv0012"	7.42904371308743	7.28798635938477	7.38994380088821	7.33756271025322	7.42011247336425	7.35151082476013	7.29158654667493	7.21716685885923	7.39237842289091	7.30852906891826	7.30752789576311	7.34664937557792	7.36255006760322	7.26944829661714	7.21802249855627	7.22449517728522	7.33334100533325	7.34817029947867	7.35014771466297	7.41680931820902	7.37148262939287	7.42311107856857	7.34582612726931	7.25576443146834	7.25804973834912	7.35159929600674	7.34483030420254
"Rv0013"	7.57465982580643	7.54439600532835	7.58356382390692	7.45479623856292	7.59158221997402	7.61688952586179	7.58401497118943	7.69673188215535	7.62182788088215	7.60468172040883	7.62295592343732	7.67159095548129	7.53370604975166	7.56584075051173	7.54715837745759	7.61895994166776	7.68498855370864	7.72075237306733	7.34126843077833	7.5539074784868	7.54252089253106	7.44848216004216	7.52624448747221	7.58538174670225	7.54217277991366	7.66432950066711	7.61272801273473
"Rv0014c"	8.71751592016086	8.69566724961143	8.69236942252421	8.49048030526569	8.59833029116935	8.73390558267805	8.94609538872599	8.72430098506416	8.78148388124803	8.89288722714588	8.79984705783266	8.75250201304237	8.52549730725597	8.73727438243186	8.69382786573018	8.80189220915042	8.77073164192105	8.81485512494416	8.55921968934402	8.75871609213914	8.73495640665133	8.50701191220584	8.65269805368781	8.73879436447732	8.54468887801202	8.61705496375361	8.60203581247415
"Rv0015c"	8.69063268534875	8.66551782405759	8.72352351586139	8.20548783368879	8.1876537131944	8.26444816986289	8.36175923581531	8.55493115560099	8.66906738804719	8.63179660692794	8.686661359847	8.6726351093528	8.43279741954864	8.56912818748233	8.73813758108683	8.54848700074566	8.59045914080841	8.68491631095662	8.70255303886273	8.65357446956835	8.5927813519018	8.33407167176802	8.36316122199239	8.52864967249829	8.57830188868607	8.61805374797169	8.66213783439963
"Rv0016c"	8.48097776221814	8.45284241029419	8.50998929369812	8.18532997426105	8.23212969059435	8.50200408910456	8.54149193536098	8.66009693213134	8.5126227116993	8.56962458807392	8.52160815728001	8.49015929267701	8.29530346747893	8.45555705904846	8.61422401071727	8.566367148698	8.56683788474591	8.56600708325455	8.48146150662835	8.47885853791915	8.4287804002727	8.21888677301968	8.27673219964009	8.49736844580704	8.36778325607789	8.42972826023605	8.32302394237213
"Rv0017c"	8.17950744502611	8.24459555674694	8.14393963837768	8.03242410188091	7.96246235100608	8.1163063529586	8.40258498379321	8.27918352487729	8.2986882647471	8.2586024888639	8.19321310987326	8.17588914645106	8.18413020039751	8.17822101605931	8.21629178365623	8.21852767332461	8.22036357584993	8.24446883552871	7.95468381453555	8.1107775384973	8.04666717215166	7.79091065649612	7.87753866904702	8.08815901546231	8.00113661807117	8.01961957357562	7.90636030167586
"Rv0018c"	8.91067860082988	8.97142455935158	8.93011993210709	8.67256298017709	8.70724111458469	8.69369744357223	8.8708901118819	8.87679938952324	8.90400581397261	8.90798605348424	8.98796958383611	8.89672122867761	8.71805784817439	8.76210917561819	8.70941874190645	8.77948384775861	8.82526326465981	8.88878306708957	8.77590500812364	8.80375636977081	8.80545747989868	8.59666418234931	8.60259926828076	8.69522277718377	8.76037518019263	8.79181649963735	8.83769482920701
